Load (N)	Extension (mm)
37.028	11.489
36.620	11.413
36.213	11.337
35.806	11.261
35.399	11.186
34.992	11.110
34.586	11.034
34.179	10.959
33.772	10.883
33.365	10.807
32.958	10.732
32.551	10.656
32.145	10.580
31.738	10.505
31.331	10.429
30.924	10.353
30.517	10.278
30.111	10.202
29.704	10.126
29.297	10.051
28.890	9.9753
28.483	9.8997
28.076	9.8242
27.670	9.7486
27.263	9.6731
26.856	9.5976
26.449	9.5220
26.042	9.4465
25.636	9.3709
25.229	9.2954
24.822	9.2198
24.415	9.1443
24.008	9.0687
23.602	8.9932
23.195	8.9176
22.788	8.8421
22.381	8.7665
21.974	8.6910
21.567	8.6154
21.161	8.5399
20.754	8.4643
20.347	8.3888
19.940	8.3132
19.533	8.2377
19.127	8.1621
18.720	8.0866
18.313	8.0110
17.906	7.9355
17.499	7.8599
17.092	7.7844
16.686	7.7088
16.279	7.6333
15.872	7.5577
15.465	7.4822
15.058	7.4066
14.652	7.3311
14.250	7.2555
13.852	7.1800
13.453	7.1044
13.055	7.0289
12.656	6.9533
12.258	6.8778
11.859	6.8022
11.460	6.7267
11.062	6.6511
10.663	6.5756
10.265	6.5000
9.8662	6.4245
9.4676	6.3489
9.0691	6.2734
8.6705	6.1978
8.2720	6.1223
7.8734	6.0467
7.4748	5.9712
7.0763	5.8956
6.6777	5.8201
6.2791	5.7446
5.8806	5.6690
5.4820	5.5935
5.0835	5.5180
4.6849	5.4424
4.2863	5.3669
3.8878	5.2914
3.4892	5.2158
3.0907	5.1403
2.6921	5.0647
2.2935	4.9892
1.8950	4.9137
1.4964	4.8381
1.0978	4.7625
0.69929	4.6869
0.30073	4.6113
-0.097836	4.5356
-0.49640	4.4600
-0.89496	4.3843
-1.2935	4.3087
-1.6921	4.2330
-2.0906	4.1574
-2.4892	4.0818
-2.8878	4.0061
-3.2863	3.9305
-3.6849	3.8548
-4.0834	3.7792
-4.4820	3.7035
-4.8806	3.6279
-5.2791	3.5523
-5.6777	3.4767
-6.0859	3.4011
-6.4945	3.3255
-6.9031	3.2499
-7.3117	3.1743
-7.7204	3.0987
-8.1290	3.0232
-8.5376	2.9476
-8.9462	2.8720
-9.3548	2.7964
-9.7634	2.7208
-10.172	2.6452
-10.581	2.5696
-10.989	2.4940
-11.398	2.4184
-11.807	2.3428
-12.215	2.2672
-12.624	2.1916
-13.032	2.1160
-13.441	2.0404
-13.850	1.9648
-14.258	1.8892
-14.667	1.8136
-15.075	1.7380
-15.484	1.6640
-15.893	1.5900
-16.301	1.5144
-16.710	1.4389
-17.119	1.3633
-17.527	1.2877
-17.916	1.2122
-18.297	1.1366
-18.679	1.0610
-19.060	0.98549
-19.441	0.90992
-19.823	0.83436
-20.204	0.75880
-20.586	0.68324
-20.967	0.60768
-21.349	0.53212
-21.730	0.45655
-22.111	0.38099
-22.493	0.30543
-22.874	0.22987
-23.256	0.15431
-23.637	0.078745
-24.019	0.0031837
-24.400	-0.072378
-24.782	-0.14794
-25.163	-0.22350
-25.544	-0.29906
-25.926	-0.37462
-26.307	-0.45019
-26.689	-0.52575
-27.070	-0.60131
-27.452	-0.67687
-27.833	-0.75243
-28.214	-0.82800
-28.596	-0.90356
-28.977	-0.97912
-29.359	-1.0547
-29.740	-1.1302
-30.122	-1.2058
-30.503	-1.2814
-30.884	-1.3569
-31.266	-1.4325
-31.647	-1.5081
-32.029	-1.5836
-32.410	-1.6592
-32.792	-1.7347
-33.173	-1.8103
-33.555	-1.8859
-33.936	-1.9614
-34.314	-2.0370
-34.691	-2.1125
-35.068	-2.1881
-35.445	-2.2637
-35.822	-2.3392
-36.199	-2.4148
-36.575	-2.4904
-36.952	-2.5659
-37.329	-2.6415
-37.706	-2.7170
-38.083	-2.7926
-38.460	-2.8682
-38.837	-2.9437
-39.214	-3.0193
-39.591	-3.0948
-39.967	-3.1704
-40.344	-3.2460
-40.721	-3.3215
-41.098	-3.3971
-41.475	-3.4727
-41.852	-3.5482
-42.229	-3.6238
-42.606	-3.6993
-42.983	-3.7752
-43.360	-3.8511
-43.736	-3.9271
-44.113	-4.0030
-44.490	-4.0786
-44.867	-4.1541
-45.244	-4.2297
-45.625	-4.3052
-46.010	-4.3808
-46.395	-4.4563
-46.781	-4.5319
-47.166	-4.6075
-47.552	-4.6830
-47.937	-4.7586
-48.323	-4.8341
-48.708	-4.9097
-49.094	-4.9852
-49.479	-5.0608
-49.865	-5.1363
-50.250	-5.2119
-50.636	-5.2874
-51.021	-5.3630
-51.407	-5.4386
-51.792	-5.5141
-52.178	-5.5897
-52.563	-5.6652
-52.948	-5.7408
-53.334	-5.8163
-53.719	-5.8919
-54.105	-5.9674
-54.490	-6.0430
-54.876	-6.1186
-55.261	-6.1941
-55.647	-6.2697
-56.032	-6.3452
-56.418	-6.4208
-56.799	-6.4963
-57.162	-6.5719
-57.525	-6.6474
-57.888	-6.7230
-58.251	-6.7985
-58.614	-6.8741
-58.976	-6.9497
-59.339	-7.0252
-59.702	-7.1008
-60.065	-7.1763
-60.428	-7.2519
-60.791	-7.3274
-61.154	-7.4029
-61.517	-7.4784
-61.880	-7.5539
-62.243	-7.6294
-62.606	-7.7049
-62.974	-7.7804
-63.379	-7.8559
-63.785	-7.9314
-64.190	-8.0069
-64.596	-8.0824
-65.001	-8.1579
-65.407	-8.2335
-65.813	-8.3090
-66.218	-8.3845
-66.624	-8.4600
-67.029	-8.5355
-67.435	-8.6110
-67.841	-8.6865
-68.246	-8.7620
-68.652	-8.8375
-69.057	-8.9130
-69.463	-8.9885
-69.869	-9.0640
-70.274	-9.1395
-70.680	-9.2150
-71.085	-9.2906
-71.491	-9.3661
-71.896	-9.4416
-72.302	-9.5171
-72.708	-9.5926
-73.113	-9.6681
-73.519	-9.7436
-73.924	-9.8191
-74.330	-9.8947
-74.736	-9.9704
-75.141	-10.046
-75.547	-10.122
-75.952	-10.197
-76.358	-10.273
-76.764	-10.348
-77.169	-10.424
-77.575	-10.500
-77.980	-10.575
-78.386	-10.651
-78.791	-10.727
-79.197	-10.802
-79.603	-10.878
-80.008	-10.953
-80.414	-11.029
-80.819	-11.105
-81.225	-11.180
-81.631	-11.256
-82.036	-11.332
-82.442	-11.407
-82.847	-11.483
-83.253	-11.558
-83.658	-11.634
-84.064	-11.710
-84.470	-11.785
-84.875	-11.861
-85.281	-11.937
-85.686	-12.012
-86.092	-12.088
-86.498	-12.163
-86.903	-12.239
-87.309	-12.315
-87.714	-12.390
-88.176	-12.466
-88.643	-12.541
-89.110	-12.617
-89.577	-12.692
-90.044	-12.768
-90.510	-12.844
-90.977	-12.919
-91.444	-12.995
-91.911	-13.070
-92.378	-13.146
-92.845	-13.221
-93.312	-13.297
-93.779	-13.373
-94.246	-13.448
-94.426	-13.524
-94.399	-13.599
-94.806	-13.675
-95.247	-13.750
-95.687	-13.826
-96.128	-13.902
-96.569	-13.977
-97.009	-14.053
-97.450	-14.128
-97.891	-14.204
-98.332	-14.279
-98.772	-14.355
-99.213	-14.431
-99.654	-14.506
-100.09	-14.582
-100.54	-14.657
-100.98	-14.733
-101.42	-14.808
-101.86	-14.884
-102.30	-14.960
-102.75	-15.035
-103.28	-15.111
-103.81	-15.186
-104.34	-15.262
-104.87	-15.337
-105.39	-15.413
-105.92	-15.489
-106.45	-15.564
-106.98	-15.640
-107.51	-15.715
-108.03	-15.791
-108.56	-15.866
-109.09	-15.942
-109.62	-16.017
-110.15	-16.093
-110.67	-16.169
-111.20	-16.244
-111.73	-16.320
-112.26	-16.395
-112.79	-16.471
-113.31	-16.546
-113.84	-16.622
-114.37	-16.698
-114.90	-16.773
-115.42	-16.849
-115.95	-16.924
-116.48	-17.000
-117.00	-17.075
-117.53	-17.151
-118.05	-17.227
-118.58	-17.302
-119.10	-17.378
-119.63	-17.453
-120.15	-17.529
-120.68	-17.604
-121.20	-17.680
-121.72	-17.755
-122.25	-17.831
-122.77	-17.907
-123.30	-17.982
-123.82	-18.058
-124.35	-18.133
-124.87	-18.209
-125.42	-18.284
-126.08	-18.360
-126.74	-18.435
-127.39	-18.511
-128.05	-18.587
-128.71	-18.662
-129.37	-18.738
-130.03	-18.813
-130.68	-18.889
-131.34	-18.964
-132.00	-19.040
-132.66	-19.115
-133.32	-19.191
-133.97	-19.267
-134.62	-19.342
-135.25	-19.418
-135.88	-19.493
-136.51	-19.569
-137.13	-19.644
-137.76	-19.720
-138.39	-19.796
-139.02	-19.871
-139.65	-19.947
-140.28	-20.022
-140.91	-20.098
-141.53	-20.173
-142.16	-20.249
-142.79	-20.324
-143.42	-20.400
-144.05	-20.476
-144.68	-20.551
-145.31	-20.627
-145.93	-20.702
-146.65	-20.778
-148.10	-20.853
-149.55	-20.929
-150.99	-21.004
-152.44	-21.080
-160.15	-21.156
-165.27	-21.231
-168.82	-21.307
-172.27	-21.382
-175.47	-21.458
-178.66	-21.533
-181.86	-21.609
-185.06	-21.684
-188.25	-21.760
-191.45	-21.836
-195.88	-21.911
-201.76	-21.987
-208.18	-22.062
-214.61	-22.138
-221.59	-22.213
-229.56	-22.289
-238.11	-22.364
-249.78	-22.439
-260.85	-22.513
-271.31	-22.588
-281.77	-22.663
-292.23	-22.738
-302.69	-22.813
-313.15	-22.888
-323.61	-22.963
-334.07	-23.038
-344.53	-23.113
-354.98	-23.188
-365.44	-23.263
-375.90	-23.338
-386.36	-23.413
-396.82	-23.488
-412.95	-23.563
-431.30	-23.638
-453.48	-23.713
-494.62	-23.788
-500.55	-23.817
-459.05	-23.728
-382.89	-23.657
-335.74	-23.592
